length,dotsNum,isAtAppers,isHavingIP,slashNum,makafNum,isTinyUrl,isIpInURL,isMailto,subDomainsNum,label
35,2,0,0,4,0,0,0,0,2,0
40,2,0,0,5,0,0,0,0,3,0
129,7,0,0,7,1,0,0,0,6,1
33,3,0,0,4,0,0,0,0,2,0
41,3,0,0,4,1,0,0,0,3,0
29,2,0,0,4,0,0,0,0,2,0
77,1,0,0,7,3,1,0,0,5,1
91,7,0,0,7,1,0,0,0,6,1
42,4,0,0,3,0,0,0,0,2,0
135,7,0,0,2,4,0,0,0,1,1
52,4,0,0,3,0,0,0,0,2,1
148,1,0,0,7,0,0,0,0,6,1
34,2,0,0,4,0,0,0,0,3,0
26,1,0,0,3,0,1,0,0,2,1
57,3,0,0,8,0,0,0,0,7,1
58,1,0,0,6,1,0,0,0,5,1
143,2,0,0,3,2,0,0,0,2,1
49,2,0,0,6,0,0,0,0,5,0
66,3,0,0,5,0,0,0,0,4,0
38,1,0,0,5,0,0,0,0,3,1
46,3,0,0,5,0,0,0,0,3,0
50,2,0,0,6,0,0,0,0,4,0
40,2,0,0,4,0,0,0,0,2,1
91,7,0,0,7,1,0,0,0,6,1
39,2,0,0,3,0,0,0,0,1,1
32,2,0,0,4,0,0,0,0,2,0
73,6,0,0,5,0,0,0,0,4,1
32,2,0,0,5,0,0,0,0,3,0
55,3,0,0,6,0,0,0,0,5,1
49,3,0,0,5,0,0,0,0,4,0
34,2,0,0,4,0,0,0,0,3,0
142,2,0,0,3,2,0,0,0,2,1
35,1,0,0,4,0,0,0,0,3,0
40,3,0,0,4,0,0,0,0,3,0
77,1,0,0,6,0,0,0,0,4,1
29,2,0,0,4,0,0,0,0,2,0
76,2,0,0,7,1,0,0,0,5,1
35,3,0,0,3,0,0,0,0,2,0
48,3,0,0,5,1,1,0,0,4,0
86,2,0,0,4,0,0,0,0,3,1
25,2,0,0,4,0,0,0,0,2,0
66,4,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
25,1,0,0,3,1,0,0,0,1,1
100,6,0,0,10,1,0,0,0,9,1
38,3,0,0,4,0,0,0,0,3,1
49,2,0,0,6,0,0,0,0,5,1
246,2,0,0,8,0,0,0,0,7,1
27,2,0,0,4,0,0,0,0,2,1
113,8,0,0,7,0,0,0,0,6,1
36,3,0,0,4,0,0,0,0,3,0
33,2,0,0,4,0,0,0,0,3,0
193,3,0,0,5,1,0,0,0,4,1
79,2,0,0,8,0,0,0,0,6,1
32,2,0,0,4,0,0,0,0,2,0
79,2,0,0,8,0,0,0,0,6,1
69,5,1,0,5,0,0,0,0,4,1
34,2,0,0,4,0,0,0,0,3,0
87,4,0,0,5,0,0,0,0,4,1
62,3,0,0,4,2,0,0,0,3,1
33,3,0,0,5,0,0,0,0,3,0
54,2,0,0,5,1,0,0,0,3,0
79,2,0,0,8,0,0,0,0,6,1
45,3,0,0,5,1,0,0,0,3,1
34,2,0,0,4,0,0,0,0,3,0
62,5,0,0,7,0,1,0,0,6,1
44,2,0,0,5,0,0,0,0,4,1
109,5,0,0,9,0,0,0,0,7,1
37,3,0,0,3,0,0,0,0,1,1
72,5,0,0,8,0,0,0,0,6,1
34,2,0,0,4,0,0,0,0,2,0
43,2,0,0,4,1,0,0,0,2,1
39,3,0,0,5,0,0,0,0,4,1
122,7,0,0,6,0,0,0,0,5,1
42,2,0,0,5,1,0,0,0,3,0
78,4,0,0,9,1,0,0,0,8,1
44,2,0,0,4,0,0,0,0,3,0
27,2,0,0,4,0,0,0,0,2,1
188,15,0,0,5,0,0,0,0,3,1
234,3,0,0,8,2,0,0,0,7,1
344,3,0,0,5,5,0,0,0,4,1
396,25,0,0,7,1,0,0,0,6,1
197,3,0,0,5,1,0,0,0,4,1
55,3,0,0,5,0,0,0,0,4,1
43,3,0,0,4,0,0,0,0,3,0
40,2,0,0,5,0,0,0,0,3,0
41,3,0,0,4,0,0,0,0,3,1
118,7,0,0,5,1,0,0,0,4,1
41,3,0,0,5,0,0,0,0,4,0
42,4,0,0,3,0,0,0,0,2,0
31,3,0,0,4,0,0,0,0,2,0
29,2,0,0,3,0,0,0,0,2,0
39,2,0,0,3,0,0,0,0,2,0
243,2,0,0,8,0,0,0,0,7,1
62,6,0,0,7,0,0,0,0,6,1
86,5,0,0,10,1,0,0,0,9,1
29,2,0,0,4,0,0,0,0,2,0
124,8,0,0,11,7,0,0,0,9,1
93,5,0,0,4,0,0,0,0,3,1
83,1,0,0,5,1,0,0,0,3,1
67,1,0,0,10,1,0,0,0,8,1
288,4,0,0,13,3,0,0,0,12,1
69,2,0,0,7,0,0,0,0,5,1
59,3,0,0,5,0,0,0,0,4,0
49,3,0,0,5,0,0,0,0,4,1
129,7,0,0,7,1,0,0,0,6,1
57,2,0,0,5,0,0,0,0,4,1
77,5,0,0,5,0,0,0,0,4,1
61,2,0,0,6,0,0,0,0,5,1
41,2,0,0,5,0,0,0,0,3,0
29,1,0,0,4,0,0,0,0,2,1
42,3,0,0,4,0,0,0,0,3,0
65,2,0,0,4,2,0,0,0,3,1
151,3,0,0,3,0,0,0,0,2,1
34,4,0,0,4,0,0,0,0,3,0
52,3,0,0,3,0,0,0,0,2,1
65,3,0,0,7,0,0,0,0,6,1
60,3,0,0,6,2,0,0,0,4,0
51,4,0,0,4,1,0,0,0,3,0
32,1,0,0,4,0,0,0,0,3,1
49,2,0,0,5,0,0,0,0,3,0
66,3,0,0,5,3,1,0,0,4,0
27,2,0,0,4,0,0,0,0,2,1
37,3,0,0,5,0,0,0,0,3,1
76,3,0,0,7,1,0,0,0,6,1
55,3,0,0,6,0,0,0,0,5,0
120,2,0,0,4,0,0,0,0,3,1
32,1,0,0,3,0,0,0,0,2,1
36,2,0,0,3,0,0,0,0,2,0
54,3,0,0,4,0,0,0,0,3,0
32,2,0,0,3,0,0,0,0,2,0
58,2,0,0,4,0,0,0,0,3,1
53,2,0,0,5,0,0,0,0,4,1
28,2,0,0,3,0,0,0,0,1,1
49,4,0,0,4,1,0,0,0,3,0
84,2,0,0,8,0,0,0,0,7,1
87,6,0,0,10,0,0,0,0,9,1
52,3,0,0,4,0,1,0,0,3,0
260,19,0,0,5,0,1,0,0,3,1
54,3,0,0,5,0,0,0,0,4,0
54,1,0,0,7,0,0,0,0,5,1
60,3,0,0,4,0,0,0,0,3,0
50,3,0,0,4,0,0,0,0,3,1
56,3,0,0,5,0,0,0,0,3,0
30,2,0,0,4,0,0,0,0,2,1
52,2,0,0,8,0,0,0,0,7,0
351,4,0,0,8,9,0,0,0,7,1
77,2,0,0,7,7,0,0,0,5,0
48,3,0,0,3,1,0,0,0,2,0
367,12,0,0,3,1,0,0,0,2,1
34,2,0,0,4,0,0,0,0,3,0
40,2,0,0,5,0,0,0,0,3,1
39,3,0,0,4,0,0,0,0,3,1
376,3,0,0,5,4,0,0,0,4,1
39,1,0,0,5,0,0,0,0,3,0
42,3,0,0,3,2,1,0,0,2,0
42,2,0,0,5,0,0,0,0,3,0
53,2,0,0,6,1,0,0,0,5,1
115,6,0,0,10,0,0,0,0,9,1
32,4,0,0,3,0,0,0,0,1,1
221,5,0,0,7,2,0,0,0,6,1
38,3,0,0,3,3,0,0,0,1,1
65,3,0,0,7,2,0,0,0,6,1
43,2,0,0,6,0,0,0,0,5,0
324,13,0,0,5,1,0,0,0,4,1
37,3,0,0,4,0,0,0,0,3,0
37,3,0,0,3,1,0,0,0,2,0
47,3,0,0,5,0,0,0,0,3,0
52,1,0,0,5,1,1,0,0,3,1
50,2,0,0,6,0,0,0,0,4,0
56,2,0,0,5,0,0,0,0,4,1
57,4,0,0,4,3,0,0,0,3,1
32,3,0,0,3,0,0,0,0,2,1
37,2,0,0,4,0,0,0,0,2,0
49,3,0,0,5,1,0,0,0,4,0
153,9,0,0,5,3,0,0,0,3,1
30,2,0,0,4,0,0,0,0,2,0
54,3,0,0,3,0,0,0,0,2,0
53,2,0,0,6,0,0,0,0,4,0
38,3,0,0,5,0,0,0,0,3,0
29,3,0,0,4,0,0,0,0,2,1
61,1,0,0,3,3,0,0,0,1,1
63,3,0,0,6,0,1,0,0,5,0
32,1,0,0,5,0,0,0,0,3,1
34,2,0,0,4,0,0,0,0,3,0
80,7,0,0,6,1,0,0,0,4,1
44,3,0,0,4,1,0,0,0,3,1
27,2,0,0,3,0,0,0,0,2,0
138,3,0,0,6,2,0,0,0,5,0
40,2,0,0,4,0,0,0,0,2,0
48,4,0,0,5,0,0,0,0,4,0
43,2,0,0,5,0,0,0,0,4,0
54,3,0,0,4,1,1,0,0,3,1
64,2,0,0,7,0,0,0,0,5,1
99,6,0,0,7,1,0,0,0,6,1
41,3,0,0,3,0,0,0,0,2,0
34,2,0,0,4,0,0,0,0,3,0
36,2,0,0,3,0,1,0,0,1,1
40,3,0,0,3,0,0,0,0,2,1
35,2,0,0,3,1,0,0,0,2,1
57,3,0,0,4,0,0,0,0,3,0
79,4,0,0,4,0,0,0,0,3,1
48,3,0,0,4,0,0,0,0,3,1
87,6,0,0,5,1,0,0,0,4,1
100,7,0,0,3,0,0,0,0,2,1
46,3,0,0,4,2,0,0,0,3,0
45,4,0,0,4,0,0,0,0,3,0
66,3,0,0,6,1,0,0,0,5,1
67,2,0,0,5,0,0,0,0,4,1
83,1,0,0,5,1,0,0,0,3,1
199,3,0,0,5,1,0,0,0,4,1
101,6,0,0,10,1,0,0,0,9,1
51,2,0,0,5,4,0,0,0,3,1
34,3,0,0,3,0,0,0,0,2,0
35,1,0,0,3,2,0,0,0,1,1
120,2,0,0,7,0,0,0,0,6,1
65,2,0,0,7,1,1,0,0,6,1
34,2,0,0,4,0,0,0,0,3,0
49,3,0,0,5,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
98,2,0,0,4,0,0,0,0,3,1
28,2,0,0,3,0,0,0,0,1,1
66,2,0,0,4,3,0,0,0,3,0
95,6,0,0,5,1,0,0,0,4,1
39,1,0,0,5,0,0,0,0,3,0
376,3,0,0,5,9,0,0,0,4,1
45,2,0,0,4,0,0,0,0,3,0
66,5,0,0,6,0,0,0,0,5,1
70,5,0,0,7,0,0,0,0,5,1
26,1,0,0,4,0,0,0,0,2,0
28,2,0,0,4,1,0,0,0,2,1
40,2,0,0,4,0,0,0,0,3,1
44,3,0,0,3,2,0,0,0,2,0
47,4,0,0,4,1,0,0,0,3,1
39,2,0,0,4,0,0,0,0,2,0
260,19,0,0,5,0,1,0,0,3,1
46,4,0,0,4,0,0,0,0,3,0
79,4,0,0,7,2,0,0,0,6,1
60,4,0,0,6,2,0,0,0,4,0
36,2,0,0,5,0,0,0,0,3,1
29,2,0,0,3,0,1,0,0,1,1
88,6,0,0,5,0,0,0,0,4,1
40,2,0,0,5,0,1,0,0,3,0
46,4,0,0,7,0,0,0,0,6,0
102,7,0,0,7,1,0,0,0,6,1
28,3,0,0,3,0,0,0,0,2,0
232,4,0,0,6,0,0,0,0,5,1
211,3,0,0,4,5,0,0,0,3,1
137,3,0,0,5,0,0,0,0,4,1
96,5,0,0,10,2,0,0,0,9,1
91,5,0,0,6,1,0,0,0,5,1
376,3,0,0,5,7,0,0,0,4,1
32,2,0,0,4,0,0,0,0,3,0
66,2,0,0,8,0,0,0,0,7,1
31,2,0,0,4,0,0,0,0,2,0
184,14,0,0,4,4,0,0,0,3,1
48,3,0,0,4,0,1,0,0,3,0
56,2,0,0,4,0,0,0,0,3,1
91,5,0,0,4,0,0,0,0,3,1
40,2,0,0,4,0,0,0,0,2,0
40,2,0,0,4,0,0,0,0,3,0
41,2,0,0,6,0,0,0,0,4,0
36,2,0,0,3,0,0,0,0,2,0
45,3,0,0,5,0,0,0,0,3,0
53,3,0,0,5,1,0,0,0,4,1
56,2,0,0,5,1,0,0,0,3,0
41,1,0,0,6,0,0,0,0,4,1
179,7,0,0,18,0,0,0,0,16,1
63,5,0,0,4,0,0,0,0,3,0
85,2,0,0,7,1,0,0,0,5,1
37,1,0,0,5,0,0,0,0,3,1
32,2,0,0,4,0,0,0,0,2,0
43,2,0,0,4,0,0,0,0,2,0
159,8,0,0,3,4,0,0,0,2,1
36,1,0,0,4,0,0,0,0,2,0
25,1,0,0,4,0,0,0,0,2,0
38,2,0,0,3,2,1,0,0,1,1
110,11,0,0,5,1,0,0,0,3,1
50,3,0,0,7,0,0,0,0,6,1
50,2,0,0,5,0,0,0,0,4,1
42,3,0,0,5,0,0,0,0,4,0
41,2,0,0,4,1,0,0,0,3,1
50,3,0,0,5,1,0,0,0,3,0
128,6,0,0,7,1,0,0,0,6,1
109,2,0,0,8,2,0,0,0,6,1
72,4,0,0,6,2,0,0,0,5,1
183,2,0,0,3,2,0,0,0,2,1
24,2,0,0,3,0,0,0,0,1,1
70,1,0,0,5,5,0,0,0,4,0
115,5,0,0,7,1,0,0,0,6,1
82,3,0,0,9,2,0,0,0,8,1
115,8,0,0,8,0,1,0,0,7,1
51,3,0,0,3,0,0,0,0,2,0
40,3,0,0,4,0,0,0,0,3,1
39,5,0,0,4,0,0,0,0,2,0
33,2,0,0,4,0,0,0,0,3,0
43,4,0,0,4,0,0,0,0,3,1
128,8,0,0,6,4,0,0,0,5,1
32,2,0,0,4,0,0,0,0,3,0
33,2,0,0,3,2,1,0,0,1,1
39,2,0,0,6,0,0,0,0,5,1
92,6,0,0,10,1,0,0,0,9,1
66,3,0,0,5,4,0,0,0,4,0
260,19,0,0,5,0,1,0,0,3,1
29,2,0,0,3,0,0,0,0,1,1
64,2,0,0,5,3,0,0,0,4,0
32,2,0,0,4,0,0,0,0,3,0
35,2,0,0,5,0,0,0,0,3,1
106,9,0,0,6,0,0,0,0,5,1
40,3,0,0,4,0,0,0,0,3,0
125,6,0,0,7,1,0,0,0,6,1
73,3,0,0,4,0,0,0,0,3,1
39,2,0,0,5,0,0,0,0,3,0
44,3,0,0,3,0,0,0,0,2,1
36,2,0,0,5,1,0,0,0,3,1
30,2,0,0,4,0,0,0,0,2,0
350,3,0,0,5,9,0,0,0,4,1
41,3,0,0,4,2,0,0,0,3,0
44,3,0,0,5,0,0,0,0,3,0
55,3,0,0,5,2,0,0,0,3,0
76,5,0,0,7,1,0,0,0,6,1
53,2,0,0,5,0,0,0,0,4,1
40,3,0,0,5,0,0,0,0,4,0
23,2,0,0,4,0,0,0,0,2,0
116,14,0,0,4,1,0,0,0,2,1
180,14,0,0,6,3,0,0,0,5,1
42,2,0,0,4,1,0,0,0,2,0
40,2,0,0,4,0,0,0,0,3,1
33,2,0,0,4,0,0,0,0,2,0
28,2,0,0,4,0,0,0,0,2,0
105,7,0,0,5,0,0,0,0,3,1
34,2,0,0,4,0,0,0,0,2,0
104,6,0,0,9,1,0,0,0,8,1
61,3,0,0,4,0,0,0,0,3,0
154,4,0,0,6,1,0,0,0,5,1
46,3,0,0,5,0,0,0,0,4,0
79,2,0,0,8,0,0,0,0,6,1
113,7,0,0,11,1,1,0,0,10,1
34,2,0,0,4,0,0,0,0,3,0
108,6,0,0,10,1,0,0,0,9,1
89,7,0,0,7,1,0,0,0,6,1
57,2,0,0,4,0,0,0,0,3,0
350,3,0,0,5,7,0,0,0,4,1
34,1,0,0,4,0,0,0,0,2,1
50,3,0,0,7,1,0,0,0,6,0
83,1,0,0,5,1,0,0,0,3,1
290,8,0,0,5,7,0,0,0,4,1
32,2,0,0,3,2,0,0,0,1,1
56,5,0,0,6,0,0,0,0,4,1
44,2,0,0,4,0,0,0,0,3,0
52,3,0,0,4,1,0,0,0,3,0
79,2,0,0,8,0,0,0,0,6,1
164,2,0,0,4,0,0,0,0,3,1
34,2,0,0,4,0,0,0,0,3,0
84,1,0,0,6,0,0,0,0,5,1
350,3,0,0,5,7,0,0,0,4,1
344,3,0,0,5,9,0,0,0,4,1
36,1,0,0,3,4,0,0,0,1,1
47,2,0,0,4,2,0,0,0,3,0
33,2,0,0,3,0,0,0,0,2,0
42,3,0,0,3,0,0,0,0,2,0
33,3,0,0,3,0,0,0,0,2,0
218,14,0,0,4,0,0,0,0,2,1
77,3,0,0,7,2,0,0,0,6,0
31,2,0,0,4,0,0,0,0,2,0
29,2,0,0,4,0,0,0,0,2,0
147,7,0,0,8,1,0,0,0,7,1
40,4,0,0,3,0,0,0,0,2,1
90,1,0,0,9,0,0,0,0,7,1
161,13,0,0,5,0,0,0,0,4,1
118,12,0,0,4,0,0,0,0,2,1
32,2,0,0,4,0,0,0,0,2,0
83,1,0,0,5,1,0,0,0,3,1
55,3,0,0,9,0,0,0,0,8,0
50,3,0,0,3,1,0,0,0,2,0
83,1,0,0,5,0,0,0,0,3,1
20,2,0,0,2,0,0,0,0,1,1
80,5,0,0,3,6,0,0,0,2,1
37,2,0,0,4,0,0,0,0,3,0
40,1,0,0,6,0,0,0,0,4,1
43,2,0,0,4,0,0,0,0,2,0
45,2,0,0,4,0,0,0,0,3,0
46,2,0,0,5,0,0,0,0,3,1
149,1,0,0,8,0,0,0,0,6,1
31,2,0,0,2,0,0,0,0,1,1
31,2,0,0,4,0,0,0,0,3,0
51,3,0,0,6,0,0,0,0,4,0
155,3,0,0,8,0,0,0,0,7,1
97,5,0,0,8,2,0,0,0,7,1
42,2,0,0,4,0,0,0,0,3,1
70,5,0,0,6,4,0,0,0,5,1
49,3,0,0,3,0,0,0,0,2,0
59,3,0,0,3,0,0,0,0,2,1
40,1,0,0,6,0,0,0,0,4,1
32,2,0,0,3,0,0,0,0,2,0
153,14,0,0,4,2,0,0,0,2,1
89,7,0,0,7,1,0,0,0,6,1
104,4,0,0,8,2,0,0,0,6,1
56,3,0,0,3,0,1,0,0,2,0
35,2,0,0,3,0,0,0,0,2,0
27,3,0,0,3,0,0,0,0,2,0
58,2,0,0,5,10,0,0,0,3,1
36,2,0,0,5,0,0,0,0,3,0
77,5,0,0,6,0,0,0,0,5,1
43,4,0,0,4,0,0,0,0,3,0
124,3,0,0,10,2,0,0,0,9,1
113,7,0,0,10,1,1,0,0,9,1
53,2,0,0,5,2,0,0,0,4,0
64,2,0,0,4,0,0,0,0,3,1
34,2,0,0,4,0,0,0,0,3,0
25,2,0,0,4,0,0,0,0,2,0
89,7,0,0,7,1,0,0,0,6,1
22,2,0,0,4,0,0,0,0,2,0
62,4,0,0,4,0,0,0,0,3,1
31,3,0,0,3,0,0,0,0,2,0
40,2,0,0,5,0,0,0,0,4,0
39,3,0,0,3,1,0,0,0,2,0
54,3,0,0,5,0,0,0,0,4,1
50,2,0,0,6,0,0,0,0,4,0
33,2,0,0,4,0,0,0,0,3,0
45,3,0,0,4,0,0,0,0,3,0
35,2,0,0,4,0,0,0,0,3,1
49,4,0,0,5,0,0,0,0,4,0
196,12,0,0,4,1,0,0,0,2,1
244,2,0,0,8,0,0,0,0,7,1
100,5,0,0,6,0,0,0,0,5,1
38,3,0,0,4,0,0,0,0,3,0
32,2,0,0,4,0,0,0,0,3,0
40,3,0,0,4,0,0,0,0,3,0
40,2,0,0,4,0,0,0,0,2,0
65,3,0,0,4,3,0,0,0,2,1
198,3,0,0,4,2,0,0,0,3,1
50,3,0,0,5,0,0,0,0,3,0
206,13,0,0,4,0,0,0,0,2,1
41,2,0,0,5,1,0,0,0,3,0
344,3,0,0,5,7,0,0,0,4,1
34,2,0,0,4,0,0,0,0,3,0
38,2,0,0,4,1,0,0,0,3,0
376,3,0,0,5,6,0,0,0,4,1
30,3,0,0,4,0,0,0,0,2,0
42,2,0,0,5,0,0,0,0,3,1
42,3,0,0,5,0,0,0,0,4,0
40,3,0,0,5,0,0,0,0,3,0
101,6,0,0,10,1,0,0,0,9,1
28,2,0,0,3,0,0,0,0,1,1
37,3,0,0,4,0,0,0,0,3,1
48,3,0,0,4,0,0,0,0,3,0
37,2,0,0,4,0,0,0,0,2,0
206,13,0,0,4,0,0,0,0,2,1
103,5,0,0,6,0,0,0,0,5,1
105,6,0,0,10,1,0,0,0,9,1
66,3,0,0,4,0,0,0,0,3,0
72,5,0,0,7,0,0,0,0,6,1
103,3,0,0,4,0,0,0,0,3,1
79,2,0,0,8,0,0,0,0,6,1
117,7,0,0,10,2,1,0,0,9,1
40,3,0,0,3,0,0,0,0,2,0
29,2,0,0,5,1,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
79,1,0,0,5,0,0,0,0,3,1
54,6,0,0,4,0,0,0,0,3,0
52,2,0,0,6,0,0,0,0,5,1
49,1,0,0,6,1,0,0,0,4,0
102,6,0,0,10,1,0,0,0,9,1
41,3,0,0,3,0,0,0,0,2,1
81,4,0,0,7,1,1,0,0,6,1
51,3,0,0,3,0,0,0,0,2,0
33,2,0,0,4,0,0,0,0,2,0
29,2,0,0,4,0,0,0,0,2,0
106,5,0,0,12,0,0,0,0,10,1
59,3,0,0,3,0,0,0,0,2,0
55,3,0,0,6,1,0,0,0,5,0
59,1,0,0,6,1,0,0,0,4,1
54,5,0,0,4,0,0,0,0,3,0
47,1,0,0,5,1,0,0,0,3,1
57,3,0,0,4,0,0,0,0,3,0
29,3,0,0,4,0,0,0,0,2,0
39,3,0,0,3,0,0,0,0,2,0
33,2,0,0,4,0,0,0,0,3,0
37,2,0,0,4,0,0,0,0,2,0
41,2,0,0,5,1,0,0,0,3,0
84,4,0,0,8,1,0,0,0,7,1
42,3,0,0,2,2,0,0,0,1,1
34,2,0,0,4,0,0,0,0,3,0
54,3,0,0,5,0,0,0,0,4,0
45,3,0,0,4,0,0,0,0,3,0
37,3,0,0,3,0,0,0,0,2,0
226,3,0,0,4,1,0,0,0,3,1
94,13,0,0,7,0,0,0,0,6,1
59,5,0,0,4,0,0,0,0,3,1
45,3,0,0,3,0,0,0,0,2,1
95,2,0,0,7,8,0,0,0,5,0
67,3,0,0,7,0,0,0,0,5,0
116,8,0,0,10,1,0,0,0,9,1
159,2,0,0,9,1,0,0,0,8,1
77,5,0,0,4,0,0,0,0,3,1
33,3,0,0,4,0,0,0,0,2,1
41,4,0,0,3,0,0,0,0,2,0
83,1,0,0,5,1,0,0,0,3,1
43,2,0,0,4,0,0,0,0,2,1
157,2,0,0,7,0,0,0,0,6,1
70,1,0,0,8,0,0,0,0,6,1
85,7,0,0,8,2,0,0,0,6,1
350,3,0,0,5,8,0,0,0,4,1
31,2,0,0,4,1,0,0,0,2,0
227,7,0,0,3,5,0,0,0,2,1
40,2,0,0,4,0,0,0,0,3,1
39,3,0,0,5,0,0,0,0,4,0
148,3,0,0,9,1,0,0,0,8,1
44,2,0,0,6,0,0,0,0,4,0
46,2,0,0,5,0,0,0,0,3,0
46,3,0,0,5,0,0,0,0,3,1
43,2,0,0,4,1,0,0,0,3,1
84,4,0,0,7,0,0,0,0,6,1
33,1,0,0,5,0,0,0,0,3,0
111,5,0,0,6,0,0,0,0,5,1
34,2,0,0,4,0,0,0,0,3,0
82,6,0,0,4,0,0,0,0,3,1
340,10,0,0,6,3,0,0,0,5,1
110,8,0,0,3,2,0,0,0,1,1
46,2,0,0,4,0,0,0,0,3,0
36,2,0,0,4,0,0,0,0,2,0
38,3,0,0,5,0,0,0,0,4,1
35,2,0,0,3,0,1,0,0,2,1
52,3,0,0,4,0,0,0,0,3,0
57,3,0,0,5,0,0,0,0,4,0
115,1,0,0,6,1,0,0,0,5,1
35,2,0,0,6,0,0,0,0,4,0
38,4,0,0,3,0,0,0,0,2,0
40,3,0,0,4,0,0,0,0,3,0
61,8,0,0,3,1,0,0,0,2,1
42,2,0,0,3,0,0,0,0,2,1
354,3,0,0,5,7,0,0,0,4,1
317,12,0,0,6,1,0,0,0,4,1
42,3,0,0,4,0,0,0,0,3,1
42,2,0,0,5,1,0,0,0,4,1
43,3,0,0,3,0,0,0,0,2,0
38,4,0,0,4,0,0,0,0,3,0
79,2,0,0,8,0,0,0,0,6,1
33,2,0,0,4,0,0,0,0,3,0
67,5,0,0,6,0,0,0,0,5,1
76,3,0,0,6,0,0,0,0,5,1
52,2,0,0,4,0,0,0,0,3,0
50,3,0,0,5,0,0,0,0,4,0
59,4,0,0,5,0,0,0,0,4,0
48,2,0,0,5,0,0,0,0,3,0
161,4,0,0,4,0,0,0,0,3,1
86,2,0,0,4,0,0,0,0,3,1
58,6,0,0,6,0,1,0,0,5,1
47,2,0,0,6,1,0,0,0,4,0
42,2,0,0,4,0,0,0,0,2,0
48,3,0,0,4,0,0,0,0,3,1
30,3,0,0,3,0,0,0,0,2,0
39,3,0,0,4,0,0,0,0,2,1
51,4,0,0,6,0,0,0,0,5,0
61,3,0,0,6,0,0,0,0,5,0
116,9,0,0,3,2,0,0,0,2,1
52,1,0,0,6,0,0,0,0,4,1
241,15,0,0,5,1,0,0,0,4,1
58,2,0,0,6,0,1,0,0,5,1
52,3,0,0,5,1,0,0,0,4,1
344,3,0,0,5,6,0,0,0,4,1
376,3,0,0,5,7,0,0,0,4,1
26,2,0,0,4,0,0,0,0,2,0
38,1,0,0,5,1,0,0,0,3,0
44,3,0,0,4,0,0,0,0,3,1
65,2,0,0,6,1,0,0,0,5,1
31,2,0,0,4,0,0,0,0,2,0
49,4,0,0,5,0,0,0,0,4,1
34,2,0,0,3,0,0,0,0,1,1
33,2,0,0,4,0,0,0,0,3,0
70,7,0,0,5,1,0,0,0,4,1
69,4,0,0,5,4,0,0,0,4,0
54,3,0,0,6,0,0,0,0,5,0
70,3,0,0,5,0,0,0,0,4,1
78,3,0,0,7,2,0,0,0,6,1
40,2,0,0,4,0,0,0,0,3,1
168,2,0,0,7,1,0,0,0,6,1
27,2,0,0,3,0,0,0,0,1,1
42,3,0,0,3,2,1,0,0,2,0
131,6,0,0,7,1,0,0,0,6,1
16,1,0,0,3,0,0,0,0,1,1
56,2,0,0,6,0,1,0,0,5,1
35,2,0,0,4,0,0,0,0,3,0
47,3,0,0,5,0,0,0,0,4,0
29,1,0,0,4,0,0,0,0,2,0
36,2,0,0,3,1,1,0,0,1,1
39,2,0,0,3,0,0,0,0,1,1
84,1,0,0,5,0,0,0,0,3,1
87,2,0,0,10,1,0,0,0,9,1
46,3,0,0,4,0,0,0,0,3,0
71,4,0,0,6,2,0,0,0,5,1
24,2,0,0,3,0,0,0,0,2,0
90,6,0,0,10,0,1,0,0,9,1
37,2,0,0,5,0,0,0,0,3,0
247,16,0,0,6,0,0,0,0,5,1
62,4,0,0,6,0,0,0,0,5,0
52,3,0,0,4,0,0,0,0,3,0
45,3,0,0,5,0,1,0,0,4,0
32,2,0,0,3,0,0,0,0,2,0
108,1,0,0,11,1,0,0,0,9,1
46,3,0,0,5,0,0,0,0,3,0
35,3,0,0,5,0,0,0,0,3,1
207,12,0,0,3,1,0,0,0,1,1
163,2,0,0,4,0,0,0,0,3,1
68,2,0,0,5,0,0,0,0,4,1
34,2,0,0,4,0,0,0,0,3,0
376,3,0,0,5,9,0,0,0,4,1
39,3,0,0,5,0,0,0,0,3,1
58,5,0,0,4,0,0,0,0,3,1
110,7,0,0,10,1,0,0,0,9,1
21,1,0,0,5,0,0,0,0,3,0
28,2,0,0,3,1,0,0,0,1,1
29,2,0,0,4,0,1,0,0,2,0
58,3,0,0,4,2,0,0,0,2,1
41,5,0,0,3,0,0,0,0,2,1
33,2,0,0,4,0,0,0,0,3,0
428,20,0,0,5,0,1,0,0,4,1
37,3,0,0,4,0,0,0,0,3,0
33,2,0,0,4,0,0,0,0,3,0
44,2,0,0,5,0,0,0,0,3,0
115,2,0,0,5,5,0,0,0,4,1
26,3,0,0,3,1,0,0,0,1,1
27,2,0,0,4,0,0,0,0,2,0
36,2,0,0,4,0,0,0,0,2,1
64,4,0,0,5,0,0,0,0,4,0
40,3,0,0,5,0,0,0,0,4,0
72,3,0,0,4,0,0,0,0,3,1
33,2,0,0,4,0,0,0,0,3,0
49,3,0,0,5,0,1,0,0,4,0
44,3,0,0,4,1,0,0,0,3,0
33,2,0,0,4,0,0,0,0,3,0
34,2,0,0,4,0,0,0,0,3,0
